Date,VUG,VWAPY,RIVN,VOOV,OGN,PTON,O,GLD,IAU,INTC,BZFD,AMD,RKLB,AMZN,MRNA,IBM,NFLX,MSFT,IHI,SG,SONO,NXT,STKL
2025-09-02,454.01165771484375,11.449999809265137,13.869999885559082,194.02120971679688,9.3947114944458,7.364999771118164,56.4238166809082,325.5899963378906,66.6500015258789,24.209999084472656,1.940000057220459,162.32000732421875,49.310001373291016,225.33999633789062,24.190000534057617,238.8141632080078,121.41100311279297,503.0282287597656,61.55570983886719,8.8100004196167,13.739999771118164,66.72000122070312,6.179999828338623
2025-09-03,458.9613342285156,11.479999542236328,14.4399995803833,193.9320526123047,9.803610801696777,7.599999904632568,56.6290283203125,328.1400146484375,67.19999694824219,24.0,1.8700000047683716,162.1300048828125,43.529998779296875,225.99000549316406,24.049999237060547,241.38525390625,122.61799621582031,503.2572937011719,61.156517028808594,8.90999984741211,14.069999694824219,66.80000305175781,6.269999980926514
2025-09-04,463.0428161621094,11.5,13.699999809265137,195.3884735107422,9.654013633728027,8.119999885559082,56.95150375366211,326.69000244140625,66.91000366210938,24.610000610351562,1.850000023841858,161.7899932861328,42.9900016784668,235.67999267578125,24.280000686645508,244.4309844970703,125.74800109863281,505.866455078125,61.82516860961914,8.739999771118164,14.369999885559082,68.8499984741211,6.429999828338623
2025-09-05,461.6357421875,11.670000076293945,14.210000038146973,194.4571533203125,10.352133750915527,8.020000457763672,57.93848419189453,331.04998779296875,67.76000213623047,24.489999771118164,1.8600000143051147,151.13999938964844,45.84000015258789,232.3300018310547,25.139999389648438,245.76597595214844,124.38200378417969,492.9501647949219,62.314178466796875,8.930000305175781,14.6899995803833,70.12000274658203,6.590000152587891
2025-09-08,464.5995788574219,12.0,13.989999771118164,194.25900268554688,10.441892623901367,8.100000381469727,57.752811431884766,334.82000732421875,68.54000091552734,24.479999542236328,1.940000057220459,151.41000366210938,47.72999954223633,235.83999633789062,24.829999923706055,253.2418975830078,124.47599792480469,496.13690185546875,62.403995513916016,8.210000038146973,14.75,69.76000213623047,6.46999979019165
2025-09-09,466.2959899902344,11.960000038146973,13.9399995803833,194.1995391845703,10.34216022491455,7.940000057220459,58.1339225769043,334.05999755859375,68.41000366210938,24.440000534057617,1.940000057220459,155.82000732421875,47.029998779296875,238.24000549316406,24.469999313354492,256.2283020019531,126.32499694824219,496.3460388183594,62.354095458984375,8.680000305175781,14.989999771118164,64.33000183105469,6.420000076293945
2025-09-10,466.23614501953125,11.779999732971191,13.90999984741211,193.2682342529297,10.23245620727539,7.849999904632568,58.0948371887207,335.260009765625,68.63999938964844,24.770000457763672,1.8899999856948853,159.5399932861328,46.16999816894531,230.3300018310547,24.309999465942383,254.0231170654297,124.77100372314453,498.29791259765625,60.777286529541016,8.6899995803833,14.680000305175781,67.58999633789062,6.21999979019165
2025-09-11,468.9105529785156,12.050000190734863,13.970000267028809,195.7154083251953,10.63138198852539,7.650000095367432,58.78865051269531,334.760009765625,68.52999877929688,24.610000610351562,2.069999933242798,155.6699981689453,48.43000030517578,229.9499969482422,25.389999389648438,254.1516876220703,120.3499984741211,498.9352722167969,61.65550994873047,8.6899995803833,15.149999618530273,67.5,6.389999866485596
2025-09-12,470.5271911621094,11.920000076293945,13.460000038146973,195.22003173828125,10.621408462524414,7.579999923706055,59.032955169677734,335.4200134277344,68.68000030517578,24.079999923706055,2.0,158.57000732421875,53.34000015258789,228.14999389648438,23.510000228881836,250.62136840820312,118.84400177001953,507.7884521484375,61.14653778076172,8.489999771118164,15.130000114440918,66.69999694824219,6.260000228881836
2025-09-15,475.2173767089844,11.859999656677246,13.600000381469727,195.16058349609375,10.372079849243164,8.1899995803833,58.847286224365234,338.9100036621094,69.37999725341797,24.770000457763672,1.8799999952316284,161.16000366210938,54.040000915527344,231.42999267578125,23.8799991607666,253.39022827148438,120.22599792480469,513.225830078125,60.21841049194336,8.399999618530273,15.5600004196167,67.63999938964844,6.409999847412109
2025-09-16,474.4290466308594,11.819999694824219,14.319999694824219,195.08132934570312,10.33218765258789,7.940000057220459,58.61275100708008,339.5899963378906,69.54000091552734,25.270000457763672,1.8600000143051147,160.4600067138672,47.244998931884766,234.0500030517578,24.84000015258789,254.65597534179688,120.0510025024414,506.9320068359375,60.28934097290039,8.859999656677246,15.529999732971191,66.8499984741211,6.420000076293945
2025-09-17,472.5928649902344,11.649999618530273,14.109999656677246,195.86404418945312,10.421945571899414,8.130000114440918,58.348907470703125,336.9700012207031,69.0,24.899999618530273,1.850000023841858,159.16000366210938,48.08000183105469,231.6199951171875,25.0,256.1986083984375,122.8499984741211,507.9079284667969,60.28934097290039,8.710000038146973,15.09000015258789,68.70999908447266,6.329999923706055
2025-09-18,475.0776672363281,11.430000305175781,14.680000305175781,196.29995727539062,10.82087230682373,7.929999828338623,57.76258850097656,335.6199951171875,68.70999908447266,30.56999969482422,1.9199999570846558,157.9199981689453,47.18000030517578,231.22999572753906,25.450000762939453,262.0528259277344,120.77799987792969,506.3444519042969,60.52909851074219,8.630000114440918,15.489999771118164,70.4800033569336,6.420000076293945
2025-09-19,479.4186096191406,11.029999732971191,14.380000114440918,196.73590087890625,10.421945571899414,8.270000457763672,57.81144714355469,339.17999267578125,69.44000244140625,29.579999923706055,1.850000023841858,157.38999938964844,47.790000915527344,231.47999572753906,25.239999771118164,263.437255859375,122.6969985961914,515.78515625,60.26936340332031,8.59000015258789,15.569999694824219,71.3499984741211,6.230000019073486
2025-09-22,483.0709533691406,10.64799976348877,15.239999771118164,197.06283569335938,10.54162311553955,8.329999923706055,57.71372604370117,345.04998779296875,70.62999725341797,28.760000228881836,1.7999999523162842,159.7899932861328,49.810001373291016,227.6300048828125,26.559999465942383,268.3519592285156,122.73699951171875,512.319580078125,60.449180603027344,8.869999885559082,15.5600004196167,73.13999938964844,6.099999904632568
2025-09-23,477.98162841796875,10.960000038146973,15.529999732971191,197.2015380859375,10.511704444885254,8.029999732971191,58.19255447387695,346.4599914550781,70.94000244140625,29.34000015258789,1.7400000095367432,160.89999389648438,52.90999984741211,220.7100067138672,25.790000915527344,269.2122802734375,121.84700012207031,507.1212463378906,60.39923095703125,8.34000015258789,15.529999732971191,70.55999755859375,6.079999923706055
2025-09-24,475.9159240722656,10.899999618530273,15.789999961853027,196.78050231933594,10.38205337524414,8.25,58.61275100708008,343.32000732421875,70.29000091552734,31.219999313354492,1.7699999809265137,160.8800048828125,48.689998626708984,220.2100067138672,25.8799991607666,264.5546875,120.3949966430664,508.0373840332031,59.88974380493164,8.319999694824219,15.149999618530273,72.76000213623047,6.059999942779541
2025-09-25,473.2913818359375,10.670000076293945,15.739999771118164,196.0936737060547,10.0928316116333,8.420000076293945,58.427085876464844,344.75,70.58000183105469,33.9900016784668,1.7300000190734863,161.27000427246094,46.630001068115234,218.14999389648438,24.610000610351562,278.30999755859375,120.8239974975586,504.9303283691406,59.23040771484375,8.170000076293945,15.289999961853027,73.51000213623047,5.869999885559082
2025-09-26,475.4368896484375,10.569999694824219,15.59000015258789,197.47727966308594,10.18259048461914,8.5649995803833,58.945003509521484,346.739990234375,70.98999786376953,35.5,1.7200000286102295,159.4600067138672,46.2599983215332,219.77999877929688,24.489999771118164,281.1480407714844,121.06099700927734,509.34197998046875,59.62001419067383,8.149999618530273,15.300000190734863,73.06999969482422,5.880000114440918
2025-09-29,477.5617370605469,10.720000267028809,15.25,197.8953399658203,10.32221508026123,8.670000076293945,59.169761657714844,352.4599914550781,72.16000366210938,34.47999954223633,1.7300000190734863,161.36000061035156,47.0099983215332,222.1699981689453,25.329999923706055,276.6882019042969,120.64099884033203,512.4689331054688,59.380252838134766,8.020000457763672,15.479999542236328,76.12999725341797,5.840000152587891
2025-09-30,479.1201477050781,10.779999732971191,14.680000305175781,198.55230712890625,10.651329040527344,9.0,59.40428924560547,355.4700012207031,72.7699966430664,33.54999923706055,1.7000000476837158,161.7899932861328,47.90999984741211,219.57000732421875,25.829999923706055,279.02197265625,119.89199829101562,515.8051147460938,60.019615173339844,7.980000019073486,15.800000190734863,73.98999786376953,5.860000133514404
2025-10-01,481.36785888671875,10.880000114440918,14.609999656677246,199.08981323242188,10.960495948791504,8.670000076293945,59.345394134521484,356.0299987792969,72.87999725341797,35.939998626708984,1.690000057220459,164.00999450683594,47.970001220703125,220.6300048828125,27.600000381469727,283.30377197265625,117.08999633789062,517.557861328125,59.47016525268555,8.069999694824219,16.389999389648438,75.62000274658203,5.880000114440918
2025-10-02,482.7864074707031,10.920000076293945,13.529999732971191,199.0301055908203,10.910630226135254,8.680000305175781,58.9724006652832,354.7900085449219,72.6500015258789,37.29999923706055,1.7000000476837158,169.72999572753906,52.470001220703125,222.41000366210938,28.3700008392334,283.53125,116.25299835205078,513.604248046875,59.88974380493164,8.119999885559082,16.799999237060547,79.36000061035156,5.860000133514404
2025-10-03,480.94830322265625,10.949999809265137,13.649999618530273,199.76669311523438,10.980443000793457,8.579999923706055,59.286502838134766,357.6400146484375,73.22000122070312,36.83000183105469,1.75,164.6699981689453,56.15999984741211,219.50999450683594,28.489999771118164,285.16290283203125,115.33200073242188,515.20751953125,60.569061279296875,8.239999771118164,17.010000228881836,77.12999725341797,6.039999961853027
2025-10-06,484.5146484375,10.829999923706055,13.5,200.17481994628906,10.810898780822754,8.34000015258789,58.79572296142578,364.3800048828125,74.62000274658203,36.59000015258789,1.7300000190734863,203.7100067138672,58.5,220.89999389648438,27.540000915527344,286.20123291015625,116.33100128173828,526.3811645507812,60.24938201904297,7.929999828338623,17.809999465942383,78.33999633789062,5.909999847412109
2025-10-07,481.6175842285156,10.770000457763672,13.260000228881836,199.9060516357422,10.57154369354248,7.309999942779541,58.530696868896484,366.260009765625,75.01000213623047,37.16999816894531,1.659999966621399,211.50999450683594,61.5099983215332,221.77999877929688,27.34000015258789,290.6017150878906,119.10600280761719,521.8101196289062,59.89973068237305,7.760000228881836,17.549999237060547,77.55000305175781,5.880000114440918
2025-10-08,486.592529296875,10.5600004196167,13.130000114440918,200.4435577392578,10.212509155273438,7.340000152587891,57.922122955322266,372.29998779296875,76.22000122070312,37.43000030517578,1.7200000286102295,235.55999755859375,65.30999755859375,225.22000122070312,27.920000076293945,286.24078369140625,121.42500305175781,522.676513671875,60.40922164916992,7.769999980926514,18.040000915527344,78.5,5.96999979019165
